,Pc,Pt,Pg,mox,Mox,Vox,vg,mf,Mf,Df,Gox,r,Dt,Pe,CF,cstr,of,F,I
2.66,2524132.1541055897,3847672.9059721758,3847672.9059721758,2.313357242859503,7.310351439957086,0.008856847529447837,1.948156739301408e-05,0.81227162133643,2.443094458513782,0.11478308798776461,223.56149974690757,0.0033500076486243603,0.044,83397.27505728132,1.469191695026372,1227.9137851341188,2.8480150767797414,5595.955345973019,17737.366886420765
2.67,2519153.8307766696,3836749.793581615,3836749.793581615,2.308156040711143,7.333435719421317,0.008837448975276215,1.939859598726661e-05,0.8110443509789493,2.451206294204043,0.11483882714216401,222.8423796351661,0.003343322552657296,0.044,83230.69749718341,1.4687519890619178,1228.017683910625,2.8459116644928213,5583.247014911329,17793.20717788252
2.68,2514193.7357354634,3825882.2588693956,3825882.2588693956,2.3029759423045055,7.356514631117115,0.008818054931834369,1.939407681891876e-05,0.8098210274707465,2.459315358689525,0.11489456908352111,222.12657415004264,0.0033366601240583027,0.044,83064.72282912755,1.4683121441422013,1228.120991090593,2.84381411708168,5570.585150579384,17849.031981608092
2.69,2509271.219468682,3815113.263756303,3815113.263756303,2.2978377432911845,7.3794953952617615,0.008798743365326262,1.9311607856379525e-05,0.8086061952074604,2.4674027468446034,0.11495031381197529,221.41607858899883,0.003330039045270343,0.044,82900.00155810009,1.467873902452404,1228.2232330282852,2.841732161277658,5558.019177634269,17904.619241719276
2.7,2504366.5219980716,3804398.3218062897,3804398.3218062897,2.2927200427679697,7.402471454311238,0.008779435752679643,1.9307645665660585e-05,0.8073951988020592,2.475487495379867,0.11500606132766589,220.7088184501173,0.0033234400939080085,0.044,82735.86950749916,1.4674355164010437,1228.3249508174097,2.8396558779711834,5545.498626376032,17960.1925165664
2.71,2499498.8887384334,3793780.032597651,3793780.032597651,2.287643495901379,7.425349950508615,0.008760210125623023,1.922566797580588e-05,0.8061925582798248,2.4835506824402764,0.11506181163073227,220.00677186196208,0.0033168818348215975,0.044,82572.97355940923,1.466998731781658,1228.425681392066,2.8375949557919333,5533.0726522496825,18015.529570466777
2.72,2494648.6827592566,3783214.3208112577,3783214.3208112577,2.2825868506523554,7.448224390567992,0.008740987907085732,1.9222251215500754e-05,0.8049936435922058,2.4916113589649127,0.1151175647213138,219.30788289272326,0.0033103451693878797,0.044,82410.65324655654,1.4665617969227367,1228.5259636434366,2.8355395125672755,5520.691095885091,18070.8541176706
2.73,2489835.0245061205,3772743.4293989986,3772743.4293989986,2.2775706409088934,7.471001839418254,0.008721847193766183,1.9140753796125643e-05,0.8038029544675538,2.499650586480438,0.11517332059954988,218.61411440463604,0.0033038485618245577,0.044,82249.55053492323,1.4661264577418829,1228.6253270060788,2.83349920659683,5508.402786912306,18125.943743900472
2.74,2485038.394914807,3762323.6864816463,3762323.6864816463,2.2725737736405662,7.493775867861086,0.008702709354738594,1.9137871343558067e-05,0.8026158885770951,2.507687430131711,0.11522907926557985,217.9234299324803,0.0032973730467826374,0.044,82089.00808979926,1.465690957153625,1228.7242948667008,2.8314642034395785,5496.157859328336,18181.022318013474
2.75,2480277.8033831585,3751996.9838529057,3751996.9838529057,2.2676166551776817,7.516453464392359,0.008683652550930803,1.90568438364631e-05,0.8014369238746173,2.515702934987568,0.11528484071954312,217.23777651412553,0.003290936981925394,0.044,81929.66398572293,1.4652570436372903,1228.822397201521,2.8294441294761863,5484.004857661073,18235.867247960534
2.7600000000000002,2475533.8479966065,3741720.045670198,3741720.045670198,2.262678338120274,7.539128263635991,0.008664598097784894,1.9054485106158467e-05,0.8002614829834903,2.5237161803552413,0.11534060496157911,216.5551357897954,0.003284521523524461,0.044,81770.86458300379,1.4648229562122757,1228.9201536720225,2.8274291865268544,5471.894212875951,18290.702556356304
2.77,2470825.4280130235,3731534.4180302904,3731534.4180302904,2.2577791018709634,7.561707178323626,0.008645624219896125,1.8973917476635934e-05,0.79909402210749,2.531708194960791,0.11539637199182719,215.8774390844167,0.00327814492297198,0.044,81613.24429285454,1.4643904463387145,1229.0170959231148,2.8254289680477713,5459.874188547148,18345.30547450589
2.7800000000000002,2466133.260809807,3721397.213945366,3721397.213945366,2.252898142445894,7.584283906596158,0.008626652179330972,1.8972072174601135e-05,0.7979299884854046,2.5396980722215705,0.11545214181042679,215.20268586025452,0.0032717884565243716,0.044,81456.15331696958,1.4639577496772243,1229.1137398183312,2.8234337135935346,5447.895518768826,18399.90017797575
2.79,2461476.13620115,3711349.639153405,3711349.639153405,2.2480556146016917,7.606765286073444,0.00860776026380384,1.8891954679508427e-05,0.796773816959705,2.5476668246331893,0.11550791441751732,214.53279199825897,0.0032654702710795264,0.044,81300.22254312657,1.4635266208805662,1229.209617982824,2.8214529843643086,5436.006189018657,18454.263722669257
2.8000000000000003,2456834.889191642,3701349.188531113,3701349.188531113,2.243230855520651,7.629245078117402,0.008588869682254295,1.8890612811830764e-05,0.7956209790361156,2.5556335596727715,0.1155636898132382,213.8657744974819,0.003259171761199146,0.044,81144.8060279656,1.4630952924318104,1229.3052425830072,2.819477057120111,5424.1572329112105,18508.62043633493
2.81,2452228.200952208,3691436.7326800637,3691436.7326800637,2.2384438974639855,7.6516300458808235,0.00857005878497411,1.881093600096666e-05,0.7944758885591058,2.563579273716937,0.11561946799772886,213.2035340499357,0.0032529109709544847,0.044,80990.53127534597,1.4626655223946243,1229.4001466343598,2.817515461427299,5412.396360914939,18562.74720069991
2.82,2447637.022541899,3681570.1415373697,3681570.1415373697,2.2336742165301127,7.67401401365709,0.008551248728019264,1.8810087872598003e-05,0.7933340409488765,2.5715230882535094,0.11567524897112874,212.54410490779838,0.0032466694115215644,0.044,80836.75620939123,1.4622355402545095,1229.494838760788,2.8155585107053485,5400.674902753494,18616.868494932678
2.83,2443079.927380404,3671789.955678507,3671789.955678507,2.2289417245131653,7.6963036707676435,0.008532517923724682,1.873084258655687e-05,0.7921998293914637,2.5794459836504124,0.1157310327335773,211.88937281623845,0.003240465025710765,0.044,80684.1050863645,1.4618071077037487,1229.5888518698234,2.813615703465223,5389.040297149328,18670.761027795776
2.84,2438537.9810816157,3662054.413476916,3662054.413476916,2.2242260341918416,7.718592904153006,0.008513787475501688,1.8730478798066223e-05,0.7910687728682656,2.587367095358119,0.11578681928521398,211.23738899987117,0.0032342794396231483,0.044,80531.93970965642,1.4613784514095622,1229.6826912354852,2.8116773892303306,5377.444166680892,18724.64942912612
2.85,2434029.6502859993,3652403.7304836772,3652403.7304836772,2.2195469388075746,7.7407883299289715,0.008495135857202558,1.8651656164255392e-05,0.7899452442242965,2.595267387844746,0.11584260862617823,210.59002448708364,0.0032281304962791108,0.044,80380.8812185323,1.4609513369034852,1229.77588924419,2.8097530359930736,5365.933681714251,18778.310235923036
2.86,2429536.113720247,3642796.5070586074,3642796.5070586074,2.214884185609352,7.762983897403111,0.008476484119829332,1.8651767606900607e-05,0.7888247856506732,2.603166010476173,0.11589840075660954,209.94534719832455,0.003221999935027979,0.044,80230.29530721929,1.4605239882142889,1229.8689480374549,2.8078330288220053,5354.460754555571,18831.968227953097
2.87,2425075.732287169,3633272.6386247133,3633272.6386247133,2.2102574510941064,7.785086150100516,0.008457910798234875,1.8573359034079936e-05,0.787711749948125,2.6110439119279967,0.11595419567664736,209.305213664079,0.003215905500482725,0.044,80080.80012061114,1.4600981749103459,1229.9613991463057,2.805926805688519,5343.072290686334,18885.39977164635
2.88,2420629.796428923,3623791.081246637,3623791.081246637,2.2056466148063905,7.807189099419086,0.00843933689124448,1.8573936883545692e-05,0.7866017021699614,2.618920255434884,0.1160099933864312,208.66770822899403,0.003209829043585516,0.044,79931.76525586101,1.4596721185640757,1230.053741810868,2.804024786649404,5331.720489118429,18938.82979597449
2.89,2416216.5624123155,3614391.4150132914,3614391.4150132914,2.2010712382079465,7.829199216896827,0.008420840994204362,1.84959340551752e-05,0.7854989753500956,2.6267759739854526,0.11606579388610053,208.0346731341407,0.0032037882118422937,0.044,79783.80597615115,1.4592475929597795,1230.1455064454913,2.802136380115548,5320.451993963134,18992.03449798685
2.9,2411817.4310319303,3605032.945575448,3605032.945575448,2.196511331006902,7.851210575747903,0.008402344053993373,1.849696976422948e-05,0.7843991570621945,2.634630244636992,0.11612159717579483,207.4042088823855,0.0031977649661610904,0.044,79636.29579505576,1.4588228174000115,1230.237189624643,2.800252040581229,5309.219288005999,19045.23895515108
2.91,2407450.554175968,3595754.9423824404,3595754.9423824404,2.1919863416890797,7.873129576116981,0.008383924725952131,1.8419364630873537e-05,0.7833065609308093,2.6424639847952385,0.11617740325565362,206.77814366591446,0.003191776858563874,0.044,79489.84719420882,1.4583995700281889,1230.328319994425,2.798381147322385,5298.068755493171,19098.219196311988
2.92,2403097.4370513153,3586517.0547064985,3586517.0547064985,2.187476410900616,7.895050352776782,0.00836550390522961,1.8420849928101047e-05,0.7822167973490138,2.65029638529744,0.11623321212581642,206.15459415522545,0.003185805960912402,0.044,79343.83768175606,1.4579760681744947,1230.4193887051104,2.7965141893362544,5286.95315038496,19151.200446685623
2.93,2398776.1292028236,3577358.2459335946,3577358.2459335946,2.1830008777900702,7.916879235109876,0.008347160306630371,1.8343634749351896e-05,0.7811341612439903,2.6581083480795806,0.11628902378642271,205.53537488081164,0.0031798697328025887,0.044,79198.87731661765,1.4575540951696695,1230.5099201720907,2.7946605197847845,5275.918604950625,19203.958567962156
2.94,2394468.236057143,3568238.5031245085,3568238.5031245085,2.178540013505969,7.938710419228672,0.008328814773757433,1.8345561715979243e-05,0.780054285859758,2.665919077724723,0.11634483823761203,204.9186185750753,0.0031739503569406025,0.044,79054.34744834971,1.4571318660964834,1230.6003986403414,2.792810661819676,5264.918133503754,19256.718932364594
2.95,2390191.689413961,3559196.4880636535,3559196.4880636535,2.1741130606518655,7.960450164453599,0.008310546080291107,1.82687291372001e-05,0.7789814501771418,2.673709460828265,0.11640065547952391,204.3061273512143,0.003168065211833749,0.044,78910.85490881074,1.4567111671117547,1230.6903322324847,2.7909739460939167,5253.997574343834,19309.257235205107
2.96,2385928.1944565666,3550192.5198406028,3550192.5198406028,2.169700426990172,7.98219272817235,0.008292275018342577,1.8271090394960473e-05,0.7779113117815355,2.681498715719222,0.11645647551229789,203.69605050967186,0.003162196596837786,0.044,78767.78435439126,1.456290209807676,1230.7801895582918,2.789140938262272,5243.110196148317,19361.798994454686
2.97,2381695.5798004684,3541264.9629416284,3541264.9629416284,2.165321249456443,8.003844300461276,0.008274080419780455,1.8194633733922336e-05,0.7768481316039326,2.6892677138087318,0.1165122983360735,203.09017692313887,0.0031563618009276912,0.044,78625.73913352296,1.4558707825323605,1230.8694733280797,2.7873209427761236,5232.301573530807,19414.119739625512
2.98,2377475.6501092673,3532374.462940796,3532374.462940796,2.160956060700398,8.025499199790739,0.008255883025385949,1.8197422438472534e-05,0.77578758909357,2.697035687143525,0.11656812395099031,202.48667129262876,0.003150543229786808,0.044,78484.10683296062,1.4554510925371904,1230.9586472884828,2.785504557586776,5221.525225426219,19466.44513350701
2.99,2373286.135192247,3523559.091337894,3523559.091337894,2.156623890625269,8.047063547595807,0.00823776172470942,1.8121335344957198e-05,0.7747339267397573,2.7047834920598657,0.11662395235718787,201.88730916389164,0.0031447580814129928,0.044,78343.48730860472,1.455032930241854,1231.0472115879618,2.7837010600412224,5210.826472496973,19518.550540551838
3.0,2369108.9414500683,3514779.814808066,3514779.814808066,2.152305393980992,8.068631723181348,0.008219637207410646,1.8124544938968493e-05,0.7736828453531361,2.712530374281544,0.11667978355480572,201.29027031725096,0.003138988865555,0.044,78203.2710948076,1.4546144987473335,1231.1356262033723,2.781901080748623,5200.159089156505,19570.66176752225
3.0100000000000002,2364961.702911599,3506074.4160980578,3506074.4160980578,2.1480194932891172,8.09010977989737,0.008201588420254325,1.8048821322250652e-05,0.7726385688136135,2.7202571751696523,0.11673561754398346,200.6973169816328,0.0031332526887071803,0.044,78064.0545627911,1.4541975904599753,1231.2233904806567,2.7801138694672076,5189.568148975094,19622.55401470681
3.02,2360826.4271749957,3497404.1777433255,3497404.1777433255,2.143746962928115,8.111592157614899,0.008183536002004301,1.8052445488926475e-05,0.7715968188562341,2.727983154079757,0.11679145432486066,200.10664372746953,0.0031275321626972057,0.044,77925.2311464769,1.4537804043194935,1231.3109614959794,2.778330088672766,5179.0076801895475,19674.453232073072
3.0300000000000002,2356720.655239503,3488806.5978947924,3488806.5978947924,2.139506617854897,8.132984842119354,0.008165558956202237,1.797707947065025e-05,0.7705618006202106,2.735689137490131,0.11684729389757689,199.51999949329903,0.003121844302142239,0.044,77787.39376899629,1.4533647347100076,1231.3978393724205,2.776558960114517,5168.522515786365,19726.134456686028
3.04,2352626.4951463444,3480243.2698438657,3480243.2698438657,2.135279349877931,8.154382333562317,0.00814757787095605,1.7981112089399353e-05,0.7695292563846502,2.74339439833883,0.11690313626227178,198.93559337820867,0.0031161718192008743,0.044,77649.93873041632,1.452948776433603,1231.4844789142658,2.77479117747224,5158.066935823977,19777.8237810036
3.0500000000000003,2348561.3973596524,3471751.4112263722,3471751.4112263722,2.131083866364288,8.175690550654597,0.008129671806172621,1.7906097963333362e-05,0.7685033724516622,2.7510797483074176,0.1169589814190849,198.35516107205072,0.003110531636384724,0.044,77513.4555670109,1.4525343259098833,1231.5703824275952,2.773035934129496,5147.685538866846,19829.296079844662
3.06,2344507.569443421,3463292.921115667,3463292.921115667,2.1269011745806576,8.197004053528703,0.008111761299555726,1.7910533072558896e-05,0.7674799113109433,2.7587644738638373,0.11701482936815585,197.77692596421986,0.0031049065646327053,0.044,77377.34342196396,1.4521195738515045,1231.6560028781005,2.7712839544138315,5137.332854517525,19880.777587489632
3.0700000000000003,2340482.3735824726,3454904.7406367823,3454904.7406367823,2.1227498744282887,8.2182286942849,0.008093925466987494,1.7835865270961917e-05,0.7664630403644214,2.7664293719737856,0.11707068010962426,197.20261055183644,0.0030993134342605214,0.044,77242.18852673176,1.451706318828865,1231.7408459931037,2.769544403049142,5127.0532527375135,19932.043017518547
3.08,2336468.1158191543,3446549.069795795,3446549.069795795,2.118611086846711,8.239459092725838,0.008076084796028723,1.784069703706622e-05,0.7654485420172142,2.77409374257979,0.11712653364362974,196.63045229533768,0.0030937351535983847,0.044,77107.39285169184,1.4512927475301585,1231.8253631765342,2.7678080345414746,5116.801510183422,19983.31874540847
3.09,2332482.0720927524,3438262.5771351866,3438262.5771351866,2.114503304536175,8.260601034783319,0.008058318458165294,1.7766370102734184e-05,0.7644405647397581,2.7817383680080874,0.11718238997031191,196.0621605683349,0.003088188460806458,0.044,76973.5394227252,1.4508806608408444,1231.9090646539753,2.7660839847224086,5106.62177369423,20034.379324531463
3.1,2328506.645790977,3430007.758864124,3430007.758864124,2.1104077604750824,8.281749199610726,0.008040546891083439,1.7771592794555684e-05,0.7634349105882865,2.7893825616183383,0.11723824908981043,195.49598669865355,0.0030826563603477113,0.044,76840.03302608545,1.4504682415004404,1231.992400421947,2.764363037877214,5096.469064334516,20085.451270972786
3.11,2324559.0284352833,3421821.0147953387,3421821.0147953387,2.106342840560068,8.302809307394888,0.008022849321516916,1.7697601357893258e-05,0.7624357091006421,2.797007091170014,0.11729411100226492,194.93362701794345,0.003077155498390706,0.044,76707.4535951446,1.450057292914416,1232.0748861266234,2.76265430077247,5086.38731096705,20136.30897894551
3.12,2320621.719566884,3413665.132726249,3413665.132726249,2.1022898882956516,8.323876096314095,0.008005146137551196,1.7703209325817096e-05,0.7614387817442816,2.8046312833807887,0.11734997570781502,194.37334653038826,0.0030716689743762373,0.044,76575.208723479,1.4496459939558688,1232.1569704184117,2.760948587128426,5076.331776311913,20187.179104587834
3.13,2316711.8279261403,3405576.247517995,3405576.247517995,2.0982671832967283,8.344855221218031,0.007987516620825199,1.7629548086220252e-05,0.7604482391520094,2.812235891512974,0.11740584320660041,193.816828618639,0.0030662133427617243,0.044,76443.87537566929,1.4492361507879785,1232.2381751383527,2.7592549745323254,5066.346176072311,20237.835884016222
3.14,2312811.947982189,3397517.4340517237,3397517.4340517237,2.0942561781764706,8.365841478979625,0.00796988111010117,1.7635535745392466e-05,0.7594599219814684,2.8198402555819015,0.11746171349876075,193.26235178227884,0.0030607717968913627,0.044,76312.86394556027,1.4488259385031494,1232.318947584303,2.7575643058374086,5056.386011809594,20288.50611289587
3.15,2308939.107154168,3389524.565941486,3389524.565941486,2.090275046906537,8.386740459506038,0.007952318941591579,1.7562199456365902e-05,0.7584779220151032,2.8274251144197695,0.11751758658443569,192.71158655846614,0.0030553607999015066,0.044,76182.74856032625,1.4484171662851437,1232.3988164250875,2.7558856293937324,5046.494790558467,20338.963870318315
3.16,2305075.993600674,3381561.0007537575,3381561.0007537575,2.0863053498644115,8.407647018031849,0.007934750405015267,1.7568561273415533e-05,0.7574980988937935,2.8350098212783537,0.1175734624637649,192.16282476912343,0.003049963638026059,0.044,76052.94240773492,1.4480080055330673,1232.478227553538,2.754209816916703,5036.628249885006,20389.43609097563
3.17,2301239.554716108,3373662.354487462,3373662.354487462,2.082365156125979,8.428466679905236,0.00791725489083595,1.749554473093231e-05,0.7565245256299094,2.8425751006246807,0.1176293411368881,191.61772421912693,0.003044596683573234,0.044,75924.01691381111,1.4476002687320082,1232.5567169645292,2.7525458875158795,5026.829692325133,20439.69669801184
3.18,2297412.5743125477,3365792.2630982297,3365792.2630982297,2.078436130924788,8.449294358382826,0.007899752640014447,1.750227521370734e-05,0.7555530802859242,2.8501403188840184,0.11768522260394494,191.07458973697473,0.0030392433132297864,0.044,75795.38824156282,1.4471921242310042,1232.6347307818023,2.7508847415196733,5017.055097533865,20489.972764698025
3.19,2293611.951059728,3357986.088548548,3357986.088548548,2.074536219867189,8.470035514525549,0.00788232309703737,1.742957320691274e-05,0.7545878128277064,2.857686186198323,0.11774110686507513,190.53506473392287,0.0030339197914533746,0.044,75667.62730209494,1.4467853941122502,1232.7118335206667,2.7492353645000014,5007.347653997775,20540.038059790437
3.2,2289820.576421372,3350207.7411138443,3350207.7411138443,2.070647165188947,8.490785118968102,0.00786488645464867,1.7436666567738065e-05,0.7536246135367023,2.865232082034463,0.1177969939204184,189.99746444767297,0.003028609560311811,0.044,75540.15537257405,1.446378249799618,1232.788500775181,2.747588664329313,4997.663630181527,20590.11979584372
3.21,2286055.267459339,3342492.332427445,3342492.332427445,2.066786801026902,8.511448568326161,0.007847522211490637,1.7364273131027237e-05,0.7526675119261921,2.8727587021525864,0.11785288377011441,189.46341905887664,0.003023328787095045,0.044,75413.54192038327,1.445972519953107,1232.8643147396754,2.745953586653998,4988.04601816904,20639.991589593486
3.22,2282299.014107538,3334804.0430441974,3334804.0430441974,2.0629369763296053,8.53212089012019,0.007830150512504058,1.7371722962213543e-05,0.7517124172694726,2.880285438962833,0.11790877641430292,188.9312569078156,0.00301806100636743,0.044,75287.21190260885,1.445566375283444,1232.939746445763,2.744321074744957,4978.451341358592,20689.880792657772
3.23,2278568.552570012,3327177.7376601156,3327177.7376601156,2.059115427801036,8.552707416887237,0.007812850910178807,1.729963204645405e-05,0.7507633417094566,2.8877929739050843,0.11796467185312363,188.40259627645753,0.0030128223008095796,0.044,75161.73282227668,1.445161649592829,1233.0143814279897,2.7427000480487482,4968.922392291837,20739.56087117359
3.24,2274846.958862728,3319577.8630587254,3319577.8630587254,2.0553041101628313,8.573303232779178,0.007795543501866252,1.730743208762275e-05,0.7498162133921774,2.895300712287831,0.11802057008671629,187.8757784725255,0.003007596296819901,0.044,75036.5328485668,1.4447565115594412,1233.0886859506718,2.7410814794018084,4959.4159171834535,20789.259315416806
3.25,2271150.8867334514,3312039.040315494,3312039.040315494,2.0515206647775153,8.593813606699138,0.007778307893530152,1.723563780771154e-05,0.748875027486431,2.9027893213102733,0.11807647111522063,187.3524101094558,0.00300239899420689,0.044,74912.17739783767,1.444352799691404,1233.1622478181505,2.739474262019674,4949.974504315127,20838.749441881628
3.2600000000000002,2267463.497092376,3304525.978483587,3304525.978483587,2.0477471509737253,8.61433367918,0.007761064135142873,1.7243781962561208e-05,0.7479357308392248,2.9102782191350878,0.11813237493877639,186.83084530702584,0.0029972141103298574,0.044,74788.09777285789,1.4439486805342319,1233.2355283734712,2.737869398076317,4940.555119326868,20888.258878929373
3.27,2263801.361284508,3297073.0582676977,3297073.0582676977,2.044001116693715,8.63476865594031,0.007743891885764462,1.717227860034889e-05,0.747002302005806,2.9177480588018994,0.11818828155752333,186.3126792233163,0.0029920575637133358,0.044,74664.85722041565,1.4435459969934845,1233.3081167408652,2.7362757552415817,4931.200145592807,20937.56079429182
3.2800000000000002,2260147.7240463477,3289645.2471162006,3289645.2471162006,2.040264724625396,8.65521373365458,0.007726711148189444,1.718076094968237e-05,0.7460707063421805,2.92521827128577,0.1182441909716012,185.79627862796374,0.0029869131617249038,0.044,74541.89010597137,1.4431429133989222,1233.3804693017971,2.7346843647454016,4921.866765126591,20986.88295381879
3.29,2256519.074530755,3282276.6885484927,3282276.6885484927,2.0365554310460916,8.675574055308012,0.007709601634194964,1.7109542964907513e-05,0.7451449061155927,2.932669495548756,0.11830010318114978,185.28322742048238,0.0029817967430477554,0.044,74419.75741560069,1.4427412767201613,1233.4521757028842,2.7331040693293516,4912.597156023137,21035.998377313972
3.3000000000000003,2252898.740325511,3274932.604616712,3274932.604616712,2.032855500699503,8.695944873486276,0.00769248329959138,1.7118357775571913e-05,0.7442208849845812,2.9401211753384007,0.11835601818630884,184.77190485383497,0.002976692204049115,0.044,74297.89651397783,1.442339249004826,1233.5236874101226,2.7315259289578213,4903.34871389513,21085.134967495836
3.31,2249303.12874481,3267646.9047785834,3267646.9047785834,2.029182299797009,8.71623126889199,0.0076754359084941414,1.7047419813002295e-05,0.7433025892207593,2.9475539356215648,0.11841193598721815,184.2638837504131,0.0029716153048761503,0.044,74176.86602937884,1.4419386809344241,1233.5945939397732,2.7299587619958325,4894.163411451937,21134.065597034754
3.3200000000000003,2245715.649322989,3260385.061979873,3260385.061979873,2.0255181938007802,8.736528549798571,0.007658379369917183,1.705656154331211e-05,0.7423860205691161,2.9549872328798568,0.11846785658401751,183.75755567771392,0.0029665500298510904,0.044,74056.10626920915,1.441537732223779,1233.6653419516065,2.7283936567925546,4884.998855353088,21183.018304879355
3.33,2242152.628018249,3253180.7546806145,3253180.7546806145,2.0218804603084477,8.756741735074351,0.007641393499937536,1.6985898436667626e-05,0.7414751095667207,2.9624016781672258,0.11852377997684671,183.25448254813372,0.002961512061761392,0.044,73936.17340306865,1.4411382569011524,1233.7355203155842,2.726839407825016,4875.896813070695,21231.76581732743
3.34,2238597.5554585233,3245999.70308965,3245999.70308965,2.0182515641478287,8.776966188462513,0.007624398160955888,1.6995361738802072e-05,0.7405658758234204,2.969816740662054,0.11857970616584555,182.75306807437963,0.002956485471820387,0.044,73816.51063100001,1.4407384123121632,1233.8055710378985,2.725287131459383,4866.8150999341915,21280.536308904586
3.35,2235066.676844636,3238875.3576756767,3238875.3576756767,2.014648695617767,8.797106867441327,0.007607473220637557,1.6924968511929526e-05,0.7396622343734636,2.9772130175872,0.11863563515115384,182.2548634126762,0.002951485866511491,0.044,73697.67156128453,1.4403400554592536,1233.8750819548402,2.7237455987128305,4857.795278570329,21329.10236026754
3.36,2231543.5630814726,3231773.68235787,3231773.68235787,2.0110544175586167,8.817259191009772,0.007590538494949789,1.6934748231799684e-05,0.73876022246788,2.9846099907813377,0.1186915669329114,181.75828425250276,0.002946497402869921,0.044,73579.10224212529,1.4399413412947626,1233.94449059852,2.722205953591022,4848.795370734956,21377.692280854426
3.37,2228044.3793144953,3224727.902564173,3224727.902564173,2.0074858341576722,8.837328055694849,0.007573673902777455,1.6864620097526363e-05,0.7378637398423905,2.991988243717271,0.11874750151125804,181.26487113542416,0.0029415356120184267,0.044,73461.35361797728,1.4395441294206104,1234.0133835043403,2.7206769440220615,4839.856734834495,21426.078506387366
3.38,2224552.775933061,3217704.222447386,3217704.222447386,2.00392560492684,8.857408935540159,0.007556799213831816,1.6874711272477854e-05,0.7369688411662777,2.9993672708580172,0.1188034388863336,180.77305156128898,0.0029365847357510273,0.044,73343.87454546196,1.4391465723818566,1234.082193922958,2.7191497412710333,4830.9375969057355,21474.489480544355
3.39,2221084.8388204034,3210735.645291186,3210735.645291186,2.0003907490108013,8.877406666553721,0.007539994397854032,1.68048436295141e-05,0.7360794110555359,3.0067276420063282,0.11885937905827793,180.28435558717192,0.0029316602306691682,0.044,73227.21320460293,1.4387505320080407,1234.1505069332893,2.7176330704934677,4822.0791119816595,21522.697494798023
3.4,2217624.2970721573,3203788.612079543,3203788.612079543,1.9968640212741107,8.897416777614307,0.007523179178475389,1.6815241484245948e-05,0.7351915213777996,3.0140888642139045,0.11891532202723085,179.79722235983206,0.002926746422277939,0.044,73110.8212244478,1.4383541584304715,1234.2187516990998,2.7161181298369717,4813.239708301326,21570.93112638813
3.41,2214187.1581821167,3196895.9067958095,3196895.9067958095,1.993362356778765,8.917344044635895,0.007506433575936239,1.6745629912494984e-05,0.7343090417845803,3.021431493692208,0.11897126779333221,179.31317157162493,0.0029218586934010495,0.044,72995.24392354637,1.4379593153421026,1234.2865117902365,2.7146136219500656,4804.460338582794,21618.962523204522
3.42,2210757.229180719,3190024.203925133,3190024.203925133,1.9898686044529168,8.937284051123779,0.007489677267963226,1.6756329853520064e-05,0.7334280611268054,3.0287750500460477,0.11902721635672188,178.83065385640558,0.0029169814522295315,0.044,72879.93567007917,1.4375641504587378,1234.3542124711112,2.713110771493841,4795.699631228719,21667.02039536767
3.43,2207350.440113772,3183206.070943381,3183206.070943381,1.9863996161359667,8.95714151331485,0.00747299032494552,1.6686970108053295e-05,0.7325524342251126,3.036100075972949,0.11908316771753971,178.3511786521018,0.0029121300084652435,0.044,72765.4388291838,1.437170528984694,1234.4214358443076,2.7116182588278916,4786.9983379019795,21714.876747835573
3.44,2203950.6751762265,3176408.4125775658,3176408.4125775658,1.9829383335663346,8.977012069132325,0.007456292378880415,1.669796771696013e-05,0.7316782667048918,3.043426103595155,0.1191391218759256,177.87320792401198,0.002907288851988162,0.044,72651.21047648715,1.4367765962203258,1234.4886034484127,2.7101273347693513,4778.315285147674,21762.76042292762
3.45,2200573.787965279,3169663.5825391444,3169663.5825391444,1.979501526130027,8.996800375544442,0.007439663549962669,1.662885572092964e-05,0.7308093986697827,3.0507336621720835,0.1191950788320194,177.39824095733624,0.002902473219954452,0.044,72537.78993830373,1.4363842185456526,1234.5552960463667,2.708646657562813,4769.691025023554,21810.44328330734
3.46,2197203.737527346,3162938.7126065977,3162938.7126065977,1.9760722279593423,9.01660212468581,0.007423023424633788,1.664014674670524e-05,0.7299419525005901,3.0580422963081038,0.119251038585961,176.92475096904576,0.0028976676836927977,0.044,72424.6364758483,1.4359915374383314,1234.6219307399215,2.7071675038384315,4761.084572195454,21858.15430278574
3.47,2193856.2947736005,3156265.9454144323,3156265.9454144323,1.9726671322339209,9.03632191468943,0.007406452172529907,1.657127860107942e-05,0.7290797549543087,3.0653325219064693,0.1193070011378903,176.45422768271462,0.0028928874133732733,0.044,72312.28264805196,1.4356004097473336,1234.6880810282762,2.7056985117381487,4752.536230588532,21905.665202041924
3.48,2190515.493767088,3149612.6366371512,3149612.6366371512,1.969269368639327,9.056055491770923,0.007389869334646299,1.658285904999146e-05,0.7282189459690586,3.0726238960357266,0.1193629664879472,175.9851558056998,0.002888117064782079,0.044,72200.18601854936,1.435208962282677,1234.7541547366798,2.704230988451859,4744.005167388965,21953.2050849922
3.49,2187197.0350109343,3143010.720442435,3143010.720442435,1.9658955473035709,9.075707395711518,0.007373355129654202,1.651423118225995e-05,0.7273633373308859,3.0798969213368292,0.1194189346362716,175.5190149165346,0.0028833717347638934,0.044,72088.87474077247,1.4348190489802857,1234.8197264835414,2.7027735503968175,4735.531487803382,22000.54553008942
