,Pc,Pt,mox,Mox,Vox,mf,Mf,Df,Gox,r,Dt,Pe,CF,cstr,of,F,I
4.0600000000000005,2435389.1748708477,3729343.632477265,2.898721948148222,13.101409204939227,0.011622759149132366,0.460261885630821,1.9620005711017863,0.12283475841503069,244.60995371271312,0.0024242017527318005,0.0445,79928.67099004595,1.4470088229699534,1127.6401367841675,6.297982624370339,5439.236040848674,24835.309202517135
4.07,2433904.2250526045,3726213.9369907556,2.8968790844335066,13.136387154905687,0.011581705217246848,0.46011555652488967,1.967437055256666,0.12289201304824672,244.2267162473644,0.002422301974949228,0.0445,79872.01993570942,1.4468601019308525,1127.6203468178721,6.295980340491367,5435.360836527746,24902.480490285674
4.08,2432418.70388318,3723084.2415042464,2.895035688104239,13.159346784852513,0.011554757294774048,0.4599691385561272,1.9712028819360745,0.12293165742632232,243.9139090171662,0.002420750227540507,0.0445,79815.36193175764,1.4467111755698303,1127.600477528562,6.293976840272371,5431.484267280938,24944.016414697933
4.09,2430932.621753302,3719954.546017737,2.893191746447775,13.19428786683942,0.011513746635165,0.45982263062941897,1.9766364377270162,0.12298883614172061,243.5319535829266,0.0024188541057347406,0.0445,79758.69758886078,1.4465620449374117,1127.5805382401506,6.291972108688819,5427.6063620558625,25011.110171202155
4.1,2429445.9884813987,3716824.850531228,2.8913472473771527,13.21721061792342,0.011486841997742466,0.45967603169793764,1.9803993342453134,0.12302841850204572,243.2201147774093,0.0024173049574944525,0.0445,79702.0274351022,1.4464127108930607,1127.5605377995687,6.289966131395834,5423.727147787907,25052.56853757557
4.11,2427958.8132752045,3713695.1550447186,2.889502179462078,13.252114809881292,0.011445874636289566,0.4595293407656835,1.9858299580534757,0.12308552144505515,242.8394302696607,0.002415412451783049,0.0445,79645.35191425579,1.4462631740999832,1127.5404845519442,6.287958894745944,5419.846649297857,25119.584709897852
4.12,2426471.1047085295,3710565.4595582094,2.8876565319571044,13.275000659580698,0.011419013310351295,0.45938255688980345,1.9895899207508152,0.12312504189089835,242.52855071857098,0.0024138658684801995,0.0445,79588.6713847719,1.4461134350216973,1127.5203863180834,6.28595038582083,5415.964889230127,25160.965466356272
4.13,2424982.870700683,3707435.7640717006,2.885810294826994,13.309867938546653,0.011378089274006279,0.4592356791826931,1.9950176088777614,0.1231820692053991,242.14912656221466,0.002411976941361009,0.0445,79531.98611899426,1.445963493919154,1127.50025037411,6.283940592460105,5412.081887999047,25227.904003562253
4.14,2423494.1184984753,3704306.0685851914,2.8839634587692093,13.33271686348081,0.011351271286994357,0.4590887068138731,1.9987746340189299,0.12322152783870746,241.83919762615778,0.002410432891197853,0.0445,79475.29630260821,1.445813350848402,1127.4800834332943,6.281929503286974,5408.197663743027,25269.2071000395
4.15,2422004.8546609115,3701176.373098682,2.8821160152335357,13.367547205689988,0.011310390603650251,0.4589416390116411,2.0041993826952846,0.1232784796671298,241.4610238047961,0.0024085475077129425,0.0445,79418.60203432353,1.4456630056588093,1127.4598916300858,6.279917107730911,5404.312232286855,25336.067952826306
4.16,2420515.0850464692,3698046.677612173,2.8802679564387867,13.390359181734619,0.011283615983879558,0.45879447506449467,2.00795346647868,0.12331787658862933,241.15203740085204,0.0024070059614706963,0.0445,79361.90332578939,1.4455124579918404,1127.4396805063905,6.27790339604708,5400.4256071119,25377.29334070618
4.17,2419024.814803104,3694916.982125664,2.87841927538657,13.425152562738736,0.011242778682231532,0.4586472143223235,2.013375271873382,0.12337475307205804,240.77510447800233,0.002405124089331776,0.0445,79305.20010174661,1.4453617072803997,1127.4194550001046,6.275888359332702,5396.537799334554,25444.0764610358
4.18,2417534.0483608856,3691787.286639155,2.8765699658720907,13.447927565147474,0.011216047458747097,0.458499856197367,2.017126410440517,0.12341408838135925,240.46705309735674,0.0024035850204775356,0.0445,79248.49220041558,1.4452107527487417,1127.3992194359423,6.273871989540166,5392.648817692676,25485.224092779987
4.19,2416042.789427342,3688657.5911526456,2.874720022491954,13.482683959938791,0.01117525356814696,0.45835240016493567,2.0225452686705343,0.12347088965964237,240.09135222964355,0.002401706630152231,0.0445,79191.77937412351,1.4450595934129797,1127.378977518571,6.271854279486889,5388.758668540338,25551.929433503246
4.2,2414551.040985509,3685527.8956661364,2.8728694406489472,13.505421963469106,0.011148565770576168,0.45820484576389253,2.02629345811592,0.12351016345534924,239.78422894717443,0.002400170014906416,0.0445,79135.06129016951,1.4449082280821561,1127.3587323280958,6.269835222861932,5384.867355850688,25592.99926227234
4.21,2413058.805294707,3682398.200179627,2.8710182165537694,13.540141346607772,0.011107815320882897,0.4580571925968923,2.031709365256261,0.12356688966720945,239.4097518894466,0.0023982950796647092,0.0445,79078.33753193062,1.4447566553599156,1127.3384863179017,6.26781481422931,5380.974881227151,25659.626776748482
4.22,2411566.0838940134,3679268.504693118,2.8691663472236857,13.562842325649397,0.011081170979284745,0.4579094403303765,2.035454601637526,0.12360610204703038,239.1035503652076,0.002396760897028344,0.0445,79021.60760020999,1.4446048736467874,1127.3182413148947,6.265793049027887,5377.081243922875,25700.61875602128
4.23,2410072.877608502,3676138.8092066087,2.867313830478069,13.59752467139238,0.011040464000713169,0.45776158869431904,2.040867553731412,0.12366275333017746,238.7302894675276,0.0023948893929485243,0.0445,78964.8709148254,1.4444528811430537,1127.2979985221573,6.26376992356794,5373.186440868496,25767.168397738555
4.24,2408579.1865582354,3673009.1137200994,2.865460664930815,13.620188600096288,0.011013863145426891,0.45761363748172257,2.044609833079491,0.12370190439103641,238.42500394007365,0.002393357624689689,0.0445,78908.12681644352,1.4443006758522323,1127.2777585240476,6.261745435024279,5369.290466708298,25808.082480934965
4.25,2407085.0101700164,3669879.41823359,2.8636068499795884,13.654833882525812,0.010973199668396933,0.45746558654786174,2.0500198261485214,0.12375848088227906,238.05295213652838,0.0023914895306231415,0.0445,78851.37456865796,1.4441482555852039,1127.2575212937695,6.259719581425897,5365.393313844831,25874.554203137377
4.26,2405590.3471919005,3666749.722747081,2.8617523857918905,13.677460734931756,0.010946642329892304,0.45731743580926965,2.0537591444777656,0.12379757072042546,237.7485774080279,0.0023899601612219126,0.0445,78794.61336031048,1.443995617964922,1127.2372862034379,6.257692361642104,5361.494972491819,25915.390343250227
4.2700000000000005,2404095.195710502,3663620.027260572,2.8598972732879075,13.712068928081363,0.010906022384881028,0.45716918524246586,2.059166174531927,0.12385407255578093,237.37772819731322,0.002388095458716098,0.0445,78737.84230806085,1.4438427604317772,1127.21705203666,6.255663775365139,5357.5954307356005,25981.784098575943
4.28,2402599.5531711346,3660490.331774063,2.8580415141201114,13.73465867824197,0.010879508593612709,0.457020834882423,2.062902527849971,0.12389310126689637,237.0742596103974,0.0023865684752673237,0.0445,78681.0604592039,1.4436896802496026,1127.196817003673,6.253633823089215,5353.694674605195,26022.54224781703
4.29,2401103.4164006882,3657360.6362875537,2.856185110649606,13.769229756218056,0.010838932211011669,0.4568723848207699,2.068306590897312,0.12394952858169614,236.7046070281292,0.0023847071484462833,0.0445,78624.26679473117,1.4435363745122953,1127.176578759041,6.251602506085911,5349.7926881506455,26088.85798795367
4.3,2399606.781620202,3654230.9408010445,2.8543280659269947,13.791782378317453,0.010812461997279983,0.4567238352043529,2.072039975214537,0.12398849626099648,236.40204043507424,0.00238318254052279,0.0445,78567.46023141666,1.4433828401480866,1127.1563344157626,6.24956982637596,5345.889453489554,26129.538097419354
4.3100000000000005,2398109.6431451216,3651101.2453145357,2.852470384472258,13.826316315417925,0.010771929207255955,0.4565751862977406,2.0774410672706525,0.12404484918998651,236.0335790874108,0.0023813245762757847,0.0445,78510.63950130757,1.4432290736209863,1127.1360799273227,6.247535786746552,5341.984946809398,26195.775772763558
4.32,2396611.9942749627,3647971.5498280264,2.8506120728410993,13.848831783906311,0.010745502601048928,0.4564264385287563,2.0811714786109508,0.1240837559323309,235.73191113169253,0.00237980233736731,0.0445,78453.80314293629,1.443075070921983,1127.115809661676,6.245500393255017,5338.079140324229,26236.377792022853
4.33,2395113.828380602,3644841.854341517,2.8487531380964946,13.883328554803583,0.010705013433329125,0.45627759236634163,2.0865695957136405,0.12414003460982732,235.36463662919888,0.0023779477275618368,0.0445,78396.94968988957,1.4429208280195756,1127.095517590828,6.243463653202831,5334.172006368436,26302.53735112208
4.34,2393615.137978039,3641712.158855008,2.846893587581465,13.905806844615672,0.01067863046406611,0.4561286483024203,2.0902970301319392,0.12417888050991523,235.06386475176143,0.0023764278551349017,0.0445,78340.07765437456,1.4427663408074236,1127.0751974527652,6.241425573355228,5330.263515140955,26343.06122762598
4.3500000000000005,2392115.915397656,3638582.4633684987,2.8450334288689625,13.940266424534203,0.010638184947729806,0.4559796068479215,2.09569216835548,0.12423508506996858,234.6977731165783,0.0023745765936532335,0.0445,78283.1855543701,1.4426116051770033,1127.0548427982435,6.239386160736655,5326.3536364656675,26409.142616774927
4.36,2390616.1528272335,3635452.7678819895,2.843172669713541,13.962707511191576,0.01061184564414134,0.45583046852893755,2.099416621946016,0.12427387022242418,234.3978949596332,0.0023730590861597164,0.0445,78226.27191685437,1.4424566170256732,1127.0344470283055,6.237345422578228,5322.44233991724,26449.58829562905
4.37,2389115.842353745,3632323.0723954802,2.841311318004168,13.997129875959864,0.010571443807558843,0.455681233882966,2.104808777405416,0.12433000079885752,234.03298237693522,0.002371211167653752,0.0445,78169.33528083182,1.442301372264281,1127.0140034309666,6.23530336626625,5318.529594942387,26515.59145871972
4.38,2387614.976004045,3629193.3769089715,2.83944938171817,14.01953373560307,0.010545148197648978,0.45553190345523503,2.1085302463044027,0.12436872529825667,233.73399570401324,0.0023696960241324032,0.0445,78112.37420016275,1.4421458668243667,1126.9935052170702,6.233259999291959,5314.615370977004,26555.95888259793
4.39,2386113.5457843863,3626063.681422462,2.837586868876338,14.053918861679058,0.010504790068451807,0.4553824777951148,2.113919415157537,0.1244247820246898,233.37025845852986,0.0023678514437071806,0.0445,78055.38724619112,1.4419900966649042,1126.972945555292,6.231215329202423,5310.699637558854,26621.883761082365
4.4,2384611.54371873,3622933.985935953,2.835723787499198,14.07628547108548,0.010478538179477134,0.45523295745261605,2.1176378955446973,0.1244634459655772,233.07216109300336,0.002366338663475582,0.0445,77998.37301016868,1.4418340577785973,1126.9523176062926,6.229169363552602,5306.78236443577,26662.17287021676
4.41,2383108.9618859077,3619804.290449444,2.8338601455644565,14.110633335567165,0.01043822378454558,0.4550833429749744,2.1230240739932618,0.12451942897543884,232.70959550925573,0.0023644974163889183,0.0445,77941.33010547755,1.4416777461977281,1126.9316145559994,6.227122109858613,5302.863521669515,26728.019403113987
4.42,2381605.7924555927,3616674.594962935,2.8319959509656316,14.132962672154553,0.010412015643011086,0.45493363490332467,2.1267395620922165,0.12455803245233325,232.41238527649574,0.0023629869987513282,0.0445,77884.25716964695,1.4415211579995517,1126.9108296480201,6.2250735755522335,5298.94307973519,26768.230135319587
4.43,2380102.02772306,3613544.8994764257,2.830131211471892,14.167273252776637,0.010371745008478124,0.4547838337694654,2.1321227463815644,0.1246139418788613,232.0509876627104,0.0023611490801295496,0.0445,77827.15286616312,1.4413642893112062,1126.889956215156,6.223023767936568,5295.02100961604,26833.998259257227
4.44,2378597.660142822,3610415.2039899165,2.8282659346890986,14.189565294593029,0.010345580640149026,0.4546339400927129,2.13583523845913,0.12465248498624944,231.75466233589555,0.002359641024100889,0.0445,77770.01588607434,1.4412071363141878,1126.86898771003,6.220972694143087,5291.097282894043,26874.130549989903
4.45,2377092.6823609667,3607285.5085034072,2.826400128022076,14.22383856971031,0.010305353791419824,0.45448395437684846,2.1412154248770414,0.12470832096248025,231.39442893161052,0.002357806428670925,0.0445,77712.8449493831,1.4410496952483085,1126.8479177347974,6.218920361089772,5287.171871835598,26939.820199277547
4.46,2375587.0872463365,3604155.813016898,2.824533798638117,14.246093295411079,0.010279233221348499,0.45433387710715906,2.144924917241487,0.1247468037947999,231.0989861812079,0.00235630073271718,0.0445,77655.63880623151,1.4408919624152192,1126.8267400699376,6.216866775440614,5283.244749472954,26979.873981722263
4.47,2374080.867920528,3601026.1175303888,2.8226669534317437,14.280329243969408,0.010239050183134497,0.45418370874757175,2.150302102115938,0.1248025664535472,230.73991310858904,0.002354469454555283,0.0445,77598.39623787325,1.4407339341813956,1126.8054487021136,6.2148119435664615,5279.315889680926,27045.4850884538
4.48,2372574.017786613,3597896.4220438795,2.820799598990719,14.302546632782269,0.010212973435701562,0.45403344973788506,2.154008591114272,0.12484098910516032,230.44535045552914,0.0023529661163506133,0.0445,77541.11605743328,1.440575606980676,1126.7840378510882,6.212755871507065,5275.385267249065,27085.46029364042
4.49,2371066.530556666,3594766.7265573703,2.8189317415633384,14.336745234277808,0.010172834232068299,0.45388310049109576,2.1593827708102498,0.12489667857898443,230.08743367441917,0.0023511381486479945,0.0445,77483.79711045274,1.4404169773162756,1126.7625019956863,6.210698564934525,5271.452857949159,27150.992787822368
4.5,2369558.4002780467,3591637.031070861,2.8170633870270194,14.358925265956504,0.010146801331036966,0.45373266139082646,2.163086252824582,0.12493504114414077,229.79374844698805,0.0023496371648488385,0.0445,77426.43827521852,1.4402580417622954,1126.7408358987818,6.208640029118068,5267.5186385980705,27190.8893447659
4.51,2368049.6213584724,3588507.335584352,2.8151945408581724,14.393086500384138,0.010106705985464625,0.4535821327888499,2.1684574237400205,0.12499065756530868,229.43698371370854,0.0023478124996945235,0.0445,77369.03846287551,1.4400987969647332,1126.7190346301604,6.20658026889019,5263.582587115973,27256.343154468825
4.5200000000000005,2366540.188589793,3585377.640097843,2.8133252081034015,14.415229155151717,0.010080716954047279,0.4534315150027162,2.1721578951830787,0.12502896013810091,229.1441730081832,0.0023463138657310112,0.0445,77311.59661731958,1.439939239641964,1126.697093596754,6.204519288614144,5259.644682579738,27296.160990331373
4.53,2365030.097170581,3582247.944611334,2.811455393352025,14.449353002943377,0.010040665489503076,0.453280808313482,2.177526053743965,0.1250845036385382,228.78855583811333,0.0023444924939122055,0.0445,77254.11171487298,1.4397793665847087,1126.6750085459025,6.2024570921528825,5255.7049052717575,27361.53604186142
4.54,2363519.3427274264,3579118.2491248245,2.8095851007099357,14.471458261425788,0.010014720350439214,0.45313001296354144,2.1812235110538127,0.1251227463128489,228.49661648316527,0.0023429962037971905,0.0445,77196.58276373617,1.4396191746554616,1126.6527756123207,6.200393682839398,5251.7632367238875,27401.275082132674
4.55,2362007.9218609356,3575988.5536383158,2.8077143334603387,14.505544703378286,0.009974712789462103,0.4529791291291957,2.1865886537084354,0.12517821702408383,228.1421420915678,0.002341178114486362,0.0445,77139.00891921738,1.4394586610681652,1126.6303915687636,6.1983290634484325,5247.81966194883,27466.571300229312
4.5600000000000005,2360495.8343994454,3572858.8581518065,2.8058430921190776,14.527612546514689,0.009948811565123603,0.45282815676362054,2.1902830933412925,0.1252163998935194,227.85107035832831,0.0023396841593169874,0.0445,77081.39016026206,1.439297825014541,1126.6078553730363,6.196263234833153,5243.874180366821,27506.231469015627
4.57,2358983.0790731213,3569729.1626652973,2.803971375752452,14.561661563636473,0.009908847930004138,0.4526770957028687,2.19564521654792,0.12527179794656929,227.497732963242,0.0023378693364775305,0.0445,77023.72673444633,1.4391366662951122,1126.585167086575,6.194196193029102,5239.926791185138,27571.448777477326
4.58,2357469.6561005465,3566599.467178788,2.802099182991899,14.583691972441759,0.00988299064267399,0.4525259457476079,2.1993366349590344,0.12530992110425662,227.20752402174622,0.002336377701618994,0.0445,76966.01895493169,1.4389751848886545,1126.5623271268466,6.192127935115235,5235.977497570583,27611.02999849122
4.59,2355955.5661675953,3563469.771692279,2.800226512069529,14.617703545700964,0.00984307095575004,0.45237470666593166,2.204695735165591,0.12536524662939563,226.85531716719703,0.002334566125630608,0.0445,76908.26715836296,1.438813380836692,1126.5393362265743,6.190058457897596,5232.026303957851,27676.168321099103
4.6000000000000005,2354440.8102747975,3560340.0762057696,2.7983533608476323,14.639696501082152,0.009817257627837847,0.4522233781956887,2.2083841287943917,0.12540331016782702,226.56596587070612,0.0023330767947163066,0.0445,76850.47169727912,1.4386512542233612,1126.5161954091677,6.187987757768695,5228.073215636108,27715.670518254683
4.61,2352925.3897112743,3557210.3807192603,2.796479726847685,14.673670611306592,0.009777381911611979,0.45207196004677597,2.2137402024303343,0.12545856329451907,226.21488289586168,0.0023312684447684435,0.0445,76792.63293753518,1.4384888051691291,1126.4929059662927,6.185915830738883,5224.118238667415,27780.729779121393
4.62,2351409.306029131,3554080.685232751,2.7946056072789585,14.695626094000541,0.009751612565727062,0.45192045190340496,2.2174255676953454,0.1254965673055087,225.92638390270844,0.002329781400316899,0.0445,76734.75125593391,1.438326033825001,1126.469469435709,6.183842672467353,5220.161379808058,27820.152876755063
4.63,2349892.5610182644,3550950.989746242,2.792730999066745,14.729562721820795,0.009711780842933337,0.4517688534263407,2.222778611167007,0.1255517481623644,225.57641798154003,0.0023279762546053813,0.0445,76676.82703806499,1.438162940367172,1126.445887579384,6.18176827829277,5216.202646432537,27885.13300047531
4.64,2348375.1566816415,3547821.294259733,2.7908558988801815,14.751480712341959,0.009686055501946057,0.45161716425511317,2.226460944461558,0.12558969273700762,225.2887657935715,0.0023264914782114626,0.0445,76618.86067635274,1.4379995249921478,1126.4221623618776,6.1796926432635555,5212.242046460404,27924.47692346172
4.65,2346857.095210992,3544691.598773224,2.7889803031596867,14.785379838143653,0.00964626779560604,0.4514653840102015,2.2318109541482145,0.1256448014517482,224.9399099726137,0.0023246895141270036,0.0445,76560.85256831702,1.4378357879123695,1126.3982959290067,6.177615762167781,5208.279588285951,27989.377835217507
4.66,2345338.3789629126,3541561.903286715,2.787104208143993,14.807260316740837,0.009620586482698546,0.4513135122951898,2.235490251836862,0.12568268668038837,224.6530989722498,0.0023232069866476173,0.0445,76502.80311504075,1.4376717293522738,1126.374290586788,6.1755376295626325,5204.315280710495,28028.642509062767
4.67,2343819.01043546,3538432.207800206,2.785227609896777,14.841121920625815,0.009580842816166883,0.4511615486988948,2.2408372240875045,0.12573772337981723,224.30534620696685,0.0023214081809587858,0.0445,76444.7127198534,1.4375073495448725,1126.3501487806666,6.173458239803554,5200.34913287769,28093.464134705144
4.68,2342298.9922451642,3535302.5123136966,2.7833505043328874,14.862964867247715,0.009555205554873573,0.4510094927974652,2.244513482503156,0.12577554935201973,224.01937069288726,0.002319927882693041,0.0445,76386.58178722691,1.4373426487288081,1126.3258730750247,6.171377587072992,5196.381154211609,28132.64948561754
4.69,2340778.32710444,3532172.8168271873,2.781472887244163,14.89678892900388,0.00951550595187338,0.45085734415645207,2.24985741363396,0.12583051416200125,223.67271388264814,0.0023181322117236153,0.0445,76328.41072188322,1.4371776271458987,1126.301466132986,6.169295665408661,5192.411354357522,28197.391751726787
4.7,2339257.017799523,3529043.121340678,2.779594754324837,14.918594323273165,0.009489912766111308,0.4507051023328492,2.2535306290756765,0.1258682809665348,223.38756810410757,0.0023166541225873977,0.0445,76270.19992812054,1.4370122850391884,1126.2769306965065,6.167212468731548,5188.4397431257585,28236.49770666677
4.71,2337735.0671687745,3525913.425854169,2.777716101196531,14.9523808223527,0.009450257250759741,0.45055276687710516,2.258871515368135,0.12592317401197986,223.0420001257714,0.002314861562388053,0.0445,76211.94980935269,1.436846622651492,1126.252269566763,6.165127990873388,5184.466330438201,28301.160540592715
4.72,2336212.478081461,3522783.7303676596,2.7758369234328266,14.974148643548311,0.009424708164849398,0.45040033733510476,2.2625416840995975,0.1259608817368045,222.75767831554282,0.0023133856620829387,0.0445,76153.66076786703,1.4366806402244618,1126.227485584837,6.163042225603801,5180.491126277797,28340.187027303957
4.73,2334689.253416976,3519654.0348811503,2.77395721658342,15.00789755905403,0.009385096761673673,0.45024781325012053,2.2678795217993133,0.126015703141663,222.41319205565347,0.0023115961885971942,0.0445,76095.33320480019,1.4365143379981526,1126.2025816127016,6.160955166656986,5176.514140640877,28404.770357188347
4.74,2333165.396044531,3516524.339394641,2.7720769761978445,15.029627786101525,0.009359591800350321,0.45009519416473354,2.271546640047932,0.12605335187392497,222.12968846159748,0.00231012245677364,0.0445,76036.96752033285,1.436347716211108,1126.177560514512,6.158866807758029,5172.535383492422,28443.717304211736
4.75,2331640.908803235,3513394.643908132,2.7701961978487772,15.063339096781085,0.009320024534294499,0.44994247962272343,2.2768814253640386,0.1261081017611847,221.7862768471882,0.0023083360459980034,0.0445,75978.5641141039,1.436180775100977,1126.1524251382004,6.156777142648745,5168.55486472415,28508.22105899437
4.76,2330115.794482692,3510264.948421623,2.7683148771548933,15.085031708250684,0.009294563722710463,0.44978966917092666,2.280545489320687,0.12614569158721745,221.5035857624481,0.002306864462412739,0.0445,75920.12338584605,1.436013514905641,1126.1271782973915,6.154686165113118,5164.572594115592,28547.088395666753
4.7700000000000005,2328590.0558039914,3507135.252935114,2.766433009803309,15.118705392498397,0.009255040619133336,0.44963676236106465,2.2858772184258904,0.12620037007890944,221.16124179045292,0.002305081090550966,0.0445,75861.6457362451,1.435845935864907,1126.1018227536167,6.152593869002295,5160.588581298093,28611.512505077353
4.78,2327063.69540121,3504005.5574486046,2.764550591571559,15.140360366610484,0.009229623982851544,0.4494837587515373,2.289538224245243,0.126237901084241,220.87935758227118,0.002303611635218503,0.0445,75803.13156801854,1.4356780382226855,1126.0763611988639,6.15050024825918,5156.602835721696,28650.300161516854
4.79,2325536.715803301,3500875.8619620954,2.762667618349155,15.173996402476433,0.009190145067515922,0.44933065790918664,2.294866893276451,0.1262925083014507,220.53807434754276,0.0023018312788299048,0.0445,75744.58128722267,1.4355098222297715,1126.0507962384333,6.148405296942515,5152.615366625046,28714.644556054413
4.8,2324009.1194165004,3497746.1664755866,2.760784086158676,15.195613717114238,0.009164772632495025,0.44917745941102677,2.2985248370779074,0.12632998057081687,220.25699148469556,0.0023003639321680846,0.0445,75685.99530478111,1.4353412881471233,1126.0251303741295,6.146309009250581,5148.62618300821,28753.35246313428
4.8100000000000005,2322480.908507155,3494616.4709890774,2.7588999911764165,15.229212082320448,0.00912533793154877,0.44902416284593943,2.3038504421374393,0.12638451663370137,219.91676220662444,0.0022985865683097847,0.0445,75627.37403824275,1.4351724362497322,1125.999365987777,6.144211379544404,5144.635293608543,28817.617074035916
4.82,2320952.0851850295,3491486.775502568,2.757015329752577,15.25079171504963,0.009100009724120152,0.44887076781633756,2.3075053200066113,0.1264219302510648,219.63647528546974,0.0022971213112792737,0.0445,75568.71791376329,1.4350032668310209,1125.9735053250736,6.14211240237053,5140.64270687947,28856.245163348693
4.83,2319422.6513870433,3488357.080016059,2.7551300984309925,15.28435238701296,0.009060619264069295,0.4487172739397946,2.312827857163957,0.1264763952788754,219.2972933332009,0.0022953469176423317,0.0445,75510.02736831729,1.434833780207821,1125.9475504797742,6.140012072483267,5136.648430972258,28920.4299225497
4.84,2317892.6088615106,3485227.3845295496,2.7532442939683976,15.305894315107778,0.009035335310906363,0.4485636808506373,2.3164796651546986,0.1265137503274499,219.0177971023338,0.002293883731879968,0.0445,75451.30285213969,1.4346639767259255,1125.9215033782214,6.137910384866553,5132.652473720926,28958.978126363654
4.8500000000000005,2316361.959152833,3482097.6890430404,2.7513579133532193,15.339417270969312,0.00899598911858062,0.44840998820150724,2.3217991304488144,0.12656814443856013,218.67965601857583,0.00229211228691927,0.0445,75392.54483139611,1.4344938567662062,1125.8953657642203,6.135807334755277,5128.654842630115,29023.08296645091
4.86,2314830.703586646,3478967.993556531,2.7494709538238955,15.360921471445131,0.008970749446660644,0.4482561956648825,2.3254478645857706,0.1266054410008404,218.40094540208523,0.0022906511548651614,0.0445,75333.75379108488,1.4343234207513025,1125.869139184263,6.133702917656139,5124.655544865943,29061.55121766068
4.87,2313298.843255452,3475838.298070022,2.747583412886715,15.394406688105684,0.008931447549171733,0.4481023029345673,2.3307642540278772,0.1266597643127791,218.06383892550434,0.002288882637922976,0.0445,75274.93023817174,1.434152669152925,1125.8428249731073,6.131597129368003,5120.654587250066,29125.576071821077
4.88,2311766.3790047057,3472708.6025835127,2.745695288333177,15.415873137757476,0.008906252185730663,0.4479483097271434,2.334409910309538,0.1266970024705752,217.785909044821,0.0022874235429412334,0.0445,75216.07470495722,1.433981602499712,1125.8164242397115,6.129489966001768,5116.65197625663,29163.96430389442
4.89,2310233.3114194274,3469578.9070970034,2.743806578256846,15.449320591919015,0.008866994610423692,0.4477942157833839,2.3397232198864164,0.1267512551000644,217.44983113101355,0.0022856579343643268,0.0445,75157.18775267916,1.4338102213857207,1125.789937853542,6.127381423999751,5112.647718012568,29227.909105860475
4.9,2308699.640811195,3466449.2116104946,2.7419172810697354,15.470749267365578,0.008841843582904251,0.44764002086963145,2.343365794288639,0.12678843493454114,217.17267732534214,0.002284200860857325,0.0445,75098.26997534891,1.4336385264794835,1125.7633664312357,6.125271500154487,5108.641818300647,29266.217252783114
4.91,2307165.3672057427,3463319.5161239854,2.7400273955181644,15.50415893557815,0.008802630357302641,0.44748572477913734,2.3486760199663808,0.1268426169975385,216.83762216637444,0.0022824381421075023,0.0445,75039.32200382648,1.4334665185337054,1125.7367103236493,6.123160191627117,5104.634282566033,29330.08193677762
4.92,2305630.490330913,3460189.8206374766,2.738136920698135,15.525549813311713,0.008777523693296112,0.44733132733336267,2.3523155084463707,0.12687973858925905,216.56124001169826,0.002280983075623546,0.0445,74980.34451012945,1.4332941983955514,1125.709969603276,6.121047495965139,5100.625115925632,29368.309932998083
4.93,2304095.00960522,3457060.1251509674,2.7362458560701737,15.558921672025637,0.008738354845040333,0.4471768283832399,2.357622646174576,0.1269338502010045,216.22720205420558,0.002279223229381512,0.0445,74921.3382119846,1.4331215670175645,1125.6831440520532,6.118933411119737,5096.614323180882,29432.094433679784
4.94,2302558.9241267876,3453930.429664458,2.734354201473671,15.580274728466556,0.008713292572222354,0.4470222278103953,2.3612590446752932,0.12697091362997842,215.9515873808516,0.0022777701567157646,0.0445,74862.30387761504,1.4329486254692063,1125.6562331495577,6.1168179354624455,5092.601908833463,29470.242214056358
4.95,2301022.232662846,3450800.734177949,2.7324619571406936,15.613608754089517,0.008674168129002915,0.4468675255283313,2.3665630903916814,0.12702495490504498,215.6185613426832,0.002276013166978162,0.0445,74803.24233076893,1.43277537494902,1125.6292360615903,6.114701067801364,5088.587877104299,29533.9464664687
4.96,2299484.933647697,3447671.0386914397,2.7305691237044534,15.63492396564569,0.008649150275063746,0.446712721483174,2.3701963948466496,0.1270619602507799,215.34371025105554,0.002274562076264706,0.0445,74744.1544571961,1.4326018168005092,1125.6021516330627,6.112582807396801,5084.572231984326,29572.013966220475
4.97,2297947.0255891727,3444541.3432049304,2.728675701946816,15.668220134603184,0.008610070264550256,0.4465578156330693,2.37549734448196,0.12711593130312804,215.01169111403763,0.002272807928315711,0.0445,74685.04127949051,1.4324279527012036,1125.5749785917033,6.110463153945564,5080.5549788024355,29635.63790575262
4.98,2296408.506603492,3441411.647718421,2.726781692741353,15.689497477726468,0.008585096857128561,0.4464028079435417,2.379127550819846,0.12715287864468064,214.7375998980239,0.002271358808631966,0.0445,74625.90397882891,1.4322537847066625,1125.5477155843919,6.108342106809102,5076.536123349103,29673.62506045562
4.99,2294869.3743036427,3438281.952231912,2.7248870975104857,15.722755766505779,0.008546061306918101,0.4462476984249403,2.3844254003014096,0.12720677958769738,214.40658280849888,0.002269607488526196,0.0445,74566.74382054391,1.4320793150697297,1125.5203608176348,6.106219665901491,5072.515670985498,29737.168622901037
5.0,2293329.625974833,3435152.2567454027,2.7229919182675393,15.74399521772997,0.008521132373556376,0.44609248713596084,2.38805250444911,0.12724366900370335,214.13324799551134,0.0022681603301116437,0.0445,74507.56215413727,1.4319045462446836,1125.492912028412,6.104095832025865,5068.493627044252,29775.07536857007
