time [s],Chamber Pressure [Pa],Tank Pressure [Pa],Gas Tank Pressure [Pa],Oxidizer Mass Flow Rate [kg/s],Oxidizer mass consumption [kg],Oxidizer Residual Volume [m^3],Gas volume flow rate [m^3],Fuel mass flow rate [kg/s],Fuel Mass Consumption [kg],Fuel Port Diameter [m],Oxidizer Mass Flux [kg/m^2/s],Fuel Regression Rate [m/s],Nozzle Throat Diameter [m],Nozzle Exit Pressure [Pa],Thrust Coefficient,Specific Exhaust Velocity [m/s],O/F,Thrust [N],Total Impulse [N-s]
,Pc,Pt,Pg,mox,Mox,Vox,vg,mf,Mf,Df,Gox,r,Dt,Pe,CF,cstr,of,F,I
6.29,1712359.124,2985556.276,2985556.276,1.245141854,10.27311612,0.003367129,1.05E-05,0.36594038,2.849528123,0.104240602,145.8999443,0.002571188,0.0377,63107.09654,1.376783618,1186.450109,3.402581989,3325.3066,28192.92526
6.3,1710976.187,2981929.429,2981929.429,1.244044136,10.28555395,0.003356677,1.05E-05,0.365693849,2.853184948,0.104295814,145.617023,0.002568096,0.0377,63056.42026,1.376541456,1186.481883,3.401874079,3322.036597,28226.13936
6.31,1709594.728,2978308.608,2978308.608,1.242947679,10.297997,0.003346221,1.05E-05,0.36544756,2.856842,0.104351029,145.3347584,0.002565008,0.0377,63005.79687,1.376299158,1186.513624,3.401166417,3318.770082,28259.366
6.32,1708218.174,2974703.193,2974703.193,1.241855399,10.31041291,0.003335787,1.04E-05,0.365202045,2.860493902,0.104406247,145.0534896,0.002561929,0.0377,62955.35254,1.376057328,1186.545174,3.400462032,3315.515159,28292.5148
6.33,1706843.075,2971103.722,2971103.722,1.240764363,10.32283411,0.003325349,1.04E-05,0.364956768,2.864146041,0.104461467,144.7728716,0.002558855,0.0377,62904.96021,1.37581536,1186.576687,3.399757887,3312.263666,28325.67631
6.34,1705472.847,2967519.539,2967519.539,1.239677481,10.33522821,0.003314934,1.04E-05,0.364712261,2.86779304,0.10451669,144.493242,0.00255579,0.0377,62854.74573,1.37557386,1186.608005,3.399057006,3309.023686,28358.76011
6.35,1704104.049,2963941.22,2963941.22,1.238591827,10.34762766,0.003304515,1.04E-05,0.364467991,2.871440287,0.104571916,144.2142575,0.002552729,0.0377,62804.58238,1.375332219,1186.639283,3.398356356,3305.78708,28391.85678
6.36,1702740.091,2960378.074,2960378.074,1.237510301,10.36000006,0.003294118,1.04E-05,0.364224486,2.875082402,0.104627145,143.9362541,0.002549677,0.0377,62754.59572,1.375091045,1186.670363,3.397658955,3302.56191,28424.87589
6.37,1701377.539,2956820.712,2956820.712,1.236429989,10.37237787,0.003283716,1.04E-05,0.363981214,2.878724777,0.104682376,143.6588902,0.00254663,0.0377,62704.65937,1.374849729,1186.7014,3.396961777,3299.340058,28457.90803
6.38,1700019.794,2953278.408,2953278.408,1.235353781,10.38472868,0.003273337,1.04E-05,0.363738705,2.882362029,0.10473761,143.3825,0.002543591,0.0377,62654.89858,1.374608877,1186.732235,3.396267835,3296.129567,28490.86273
6.39,1698663.434,2949741.811,2949741.811,1.23427877,10.39708495,0.003262954,1.04E-05,0.363496426,2.885999551,0.104792847,143.1067437,0.002540557,0.0377,62605.18732,1.374367883,1186.763024,3.395574105,3292.922339,28523.83062
6.4,1697311.85,2946220.158,2946220.158,1.233207839,10.40941427,0.003252593,1.04E-05,0.363254905,2.88963196,0.104848087,142.8319539,0.002537531,0.0377,62555.65057,1.374127353,1186.793611,3.394883598,3289.726403,28556.72121
6.41,1695961.63,2942704.134,2942704.134,1.232138087,10.42174911,0.003242228,1.04E-05,0.363013612,2.89326465,0.104903329,142.5577923,0.00253451,0.0377,62506.16259,1.373886679,1186.824152,3.394193293,3286.533683,28589.62515
6.42,1694616.159,2939202.943,2939202.943,1.231072391,10.43405704,0.003231885,1.03E-05,0.362773073,2.896892235,0.104958574,142.2845898,0.002531498,0.0377,62456.84805,1.373646468,1186.854492,3.393506196,3283.352187,28622.45193
6.43,1693272.033,2935707.305,2935707.305,1.230007857,10.44637055,0.003221537,1.03E-05,0.362532758,2.900520111,0.105013822,142.0120099,0.00252849,0.0377,62407.58153,1.373406112,1186.884788,3.392819289,3280.173862,28655.2922
6.44,1691932.628,2932226.389,2932226.389,1.228947352,10.45865721,0.003211212,1.03E-05,0.362293193,2.904142893,0.105069073,141.7403818,0.00252549,0.0377,62358.4874,1.373166218,1186.914883,3.392135575,3277.006696,28688.05544
6.45,1690594.55,2928750.951,2928750.951,1.227887993,10.4709495,0.003200883,1.03E-05,0.36205385,2.907765976,0.105124326,141.4693706,0.002522495,0.0377,62309.44054,1.372926178,1186.944935,3.391452042,3273.842657,28720.83234
6.46,1689261.166,2925290.125,2925290.125,1.226832639,10.48321499,0.003190576,1.03E-05,0.361815253,2.911383972,0.105179582,141.199304,0.002519509,0.0377,62260.565,1.3726866,1186.974789,3.390771686,3270.689713,28753.53233
6.47,1687929.091,2921834.704,2921834.704,1.225778413,10.49548616,0.003180264,1.03E-05,0.361576874,2.915002281,0.105234841,140.9298488,0.002516526,0.0377,62211.73598,1.372446874,1187.004601,3.390091499,3267.539852,28786.24614
6.48,1686601.684,2918393.787,2918393.787,1.224728167,10.50773057,0.003169974,1.03E-05,0.361339237,2.918615512,0.105290103,140.6613311,0.002513553,0.0377,62163.07723,1.372207609,1187.034216,3.389414475,3264.401023,28818.88316
6.49,1685275.568,2914958.201,2914958.201,1.223679032,10.51998072,0.00315968,1.03E-05,0.361101816,2.922229066,0.105345368,140.3934192,0.002510583,0.0377,62114.46424,1.371968195,1187.063791,3.388737611,3261.265234,28851.53416
6.5,1683954.093,2911537.013,2911537.013,1.222633853,10.53220416,0.003149408,1.03E-05,0.360865133,2.925837551,0.105400635,140.1264378,0.002507622,0.0377,62066.02047,1.371729241,1187.093172,3.388063893,3258.140414,28884.10851
6.51,1682633.892,2908121.083,2908121.083,1.221589769,10.5444334,0.003139132,1.03E-05,0.360628662,2.929446369,0.105455905,139.8600567,0.002504666,0.0377,62017.62173,1.371490137,1187.122514,3.387390325,3255.018594,28916.69697
6.52,1681318.307,2904719.446,2904719.446,1.220549615,10.55663597,0.003128877,1.03E-05,0.360392925,2.933050127,0.105511178,139.594599,0.002501717,0.0377,61969.39115,1.371251493,1187.151664,3.386719889,3251.90768,28949.20891
6.53,1680003.979,2901322.996,2901322.996,1.21951054,10.56884439,0.003118618,1.03E-05,0.360157398,2.936654228,0.105566453,139.3297364,0.002498773,0.0377,61921.20486,1.371012697,1187.180777,3.386049591,3248.799725,28981.73513
6.54,1678694.241,2897940.734,2897940.734,1.218475371,10.58102619,0.003108381,1.02E-05,0.359922601,2.940253277,0.105621732,139.0657901,0.002495837,0.0377,61873.1857,1.37077436,1187.209701,3.385382411,3245.702617,29014.18494
6.55,1677385.744,2894563.59,2894563.59,1.217441264,10.5932139,0.00309814,1.02E-05,0.359688011,2.94385268,0.105677013,138.8024336,0.002492906,0.0377,61825.2101,1.370535871,1187.238589,3.384715358,3242.608426,29046.64918
6.56,1676081.812,2891200.53,2891200.53,1.21641104,10.60537503,0.00308792,1.02E-05,0.359454146,2.94744704,0.105732297,138.5399866,0.002489982,0.0377,61777.40061,1.370297839,1187.26729,3.384051409,3239.525022,29079.03715
6.57,1674779.104,2887842.518,2887842.518,1.215381861,10.61754212,0.003077696,1.02E-05,0.359220486,2.951041763,0.105787583,138.2781239,0.002487063,0.0377,61729.63395,1.370059655,1187.295959,3.383387577,3236.444496,29111.43969
6.58,1673480.937,2884498.489,2884498.489,1.214356541,10.62968268,0.003067494,1.02E-05,0.358987547,2.954631452,0.105842873,138.017164,0.002484152,0.0377,61682.03239,1.369821927,1187.324443,3.382726833,3233.374698,29143.76607
6.59,1672183.977,2881159.44,2881159.44,1.21333225,10.64182926,0.003057286,1.02E-05,0.358754811,2.958221514,0.105898165,137.7567833,0.002481245,0.0377,61634.47295,1.369584044,1187.352896,3.382066196,3230.30774,29176.10718
6.6,1670891.535,2877834.272,2877834.272,1.212311794,10.65394934,0.003047101,1.02E-05,0.358522791,2.96180655,0.10595346,137.4972985,0.002478347,0.0377,61587.07762,1.369346618,1187.381167,3.381408633,3227.251451,29208.37226
6.61,1669600.284,2874514.017,2874514.017,1.211292352,10.66607549,0.003036911,1.02E-05,0.358290971,2.96539197,0.106008757,137.2383877,0.002475452,0.0377,61539.72371,1.369109037,1187.409409,3.380751167,3224.197963,29240.65222
6.62,1668313.526,2871207.544,2871207.544,1.210276721,10.6781752,0.003026744,1.02E-05,0.358059864,2.968972372,0.106064058,136.9803662,0.002472566,0.0377,61492.53292,1.368871911,1187.437473,3.38009676,3221.155088,29272.85626
6.63,1667027.944,2867905.917,2867905.917,1.209262087,10.69028103,0.003016571,1.02E-05,0.357828954,2.972553168,0.106119361,136.7229135,0.002469683,0.0377,61445.38286,1.368634628,1187.46551,3.37944244,3218.114975,29305.07532
6.64,1665746.832,2864617.973,2864617.973,1.208251242,10.70236045,0.00300642,1.02E-05,0.357598753,2.976128954,0.106174667,136.4663435,0.002466809,0.0377,61398.39497,1.368397801,1187.493371,3.378791165,3215.085419,29337.21859
6.65,1664466.88,2861334.81,2861334.81,1.207241379,10.71444605,0.002996264,1.02E-05,0.357368746,2.979705143,0.106229976,136.2103372,0.002463939,0.0377,61351.44713,1.368160816,1187.521209,3.378139966,3212.058588,29369.37703
6.66,1663191.374,2858065.232,2858065.232,1.206235281,10.72650529,0.00298613,1.01E-05,0.357139444,2.983276331,0.106285287,135.955207,0.002461076,0.0377,61304.6605,1.367924285,1187.548872,3.377491798,3209.042258,29401.4598
6.67,1661917.015,2854800.371,2854800.371,1.205230149,10.73857076,0.002975991,1.01E-05,0.356910334,2.986847932,0.106340601,135.7006356,0.002458218,0.0377,61257.91327,1.367687595,1187.576515,3.376843696,3206.028617,29433.55788
6.68,1660647.078,2851548.998,2851548.998,1.204228759,10.75060991,0.002965874,1.01E-05,0.356681925,2.99041454,0.106395918,135.4469338,0.002455368,0.0377,61211.32633,1.36745136,1187.603986,3.376198611,3203.025421,29465.58041
6.69,1659378.272,2848302.278,2848302.278,1.20322832,10.76265534,0.002955752,1.01E-05,0.356453706,2.993981571,0.106451238,135.1937858,0.002452521,0.0377,61164.77814,1.367214965,1187.63144,3.375553582,3200.024879,29497.61839
6.7,1658113.866,2845068.951,2845068.951,1.202231602,10.77467449,0.002945652,1.01E-05,0.356226183,2.997543616,0.106506561,134.941501,0.002449683,0.0377,61118.38931,1.366979023,1187.658725,3.374911556,3197.034726,29529.58094
6.71,1656850.576,2841840.213,2841840.213,1.201235818,10.78669997,0.002935546,1.01E-05,0.355998847,3.001106095,0.106561886,134.6897649,0.002446849,0.0377,61072.03861,1.366742921,1187.685994,3.374269576,3194.047192,29561.55909
6.72,1655591.664,2838624.776,2838624.776,1.200243732,10.79869922,0.002925463,1.01E-05,0.355772205,3.004663596,0.106617214,134.4388858,0.002444022,0.0377,61025.84637,1.366507271,1187.713098,3.373630585,3191.069995,29593.46192
6.73,1654333.854,2835413.864,2835413.864,1.199252567,10.81070485,0.002915374,1.01E-05,0.355545747,3.008221539,0.106672545,134.1885506,0.002441199,0.0377,60979.69166,1.36627146,1187.740188,3.37299163,3188.09538,29625.38049
6.74,1653080.398,2832216.159,2832216.159,1.198265077,10.82268428,0.002905307,1.01E-05,0.355319978,3.011774513,0.106727879,133.939066,0.002438384,0.0377,60933.69453,1.366036102,1187.767117,3.37235565,3185.131049,29657.22386
6.75,1651828.031,2829022.919,2829022.919,1.197278492,10.83467015,0.002895235,1.01E-05,0.355094391,3.015327939,0.106783215,133.6901205,0.002435573,0.0377,60887.73432,1.365800581,1187.794034,3.371719697,3182.169267,29689.08311
6.76,1650579.996,2825842.794,2825842.794,1.196295561,10.84662986,0.002885185,1.01E-05,0.35486949,3.018876403,0.106838554,133.4420193,0.00243277,0.0377,60841.93084,1.365565512,1187.820792,3.371086706,3179.217715,29720.86728
6.77,1649333.035,2822667.073,2822667.073,1.19531352,10.85859606,0.002875129,1.01E-05,0.354644767,3.022425329,0.106893896,133.1944525,0.002429971,0.0377,60796.1637,1.36533028,1187.847542,3.370453731,3176.268679,29752.66747
6.78,1648090.384,2819504.376,2819504.376,1.194335111,10.87053614,0.002865096,1.00E-05,0.354420727,3.025969301,0.106949241,132.9477239,0.002427179,0.0377,60750.55244,1.3650955,1187.874136,3.369823704,3173.329821,29784.39269
6.79,1646848.794,2816346.023,2816346.023,1.193357578,10.88248276,0.002855057,1.00E-05,0.354196863,3.029513743,0.107004588,132.7015249,0.002424391,0.0377,60704.97696,1.364860556,1187.900724,3.369193685,3170.393445,29816.13407
6.8,1645611.492,2813200.603,2813200.603,1.192383655,10.89440331,0.002845039,1.00E-05,0.353973679,3.03305324,0.107059939,132.456158,0.002421611,0.0377,60659.55653,1.364626063,1187.927158,3.3685666,3167.467195,29847.80059
6.81,1644375.237,2810059.468,2810059.468,1.191410594,10.90633044,0.002835016,1.00E-05,0.353750667,3.036593217,0.107115292,132.211316,0.002418835,0.0377,60614.17134,1.364391406,1187.953589,3.367939513,3164.543395,29879.48341
6.82,1643143.249,2806931.178,2806931.178,1.190441122,10.91823153,0.002825016,1.00E-05,0.353528332,3.040128256,0.107170647,131.9673001,0.002416066,0.0377,60568.94038,1.364157199,1187.979869,3.367315347,3161.62967,29911.09149
6.83,1641912.294,2803807.114,2803807.114,1.189472497,10.93013926,0.002815009,1.00E-05,0.353306167,3.043663784,0.107226006,131.7238045,0.002413301,0.0377,60523.74414,1.363922828,1188.006149,3.366691169,3158.718363,29942.71601
6.84,1640685.585,2800695.807,2800695.807,1.188507439,10.94202099,0.002805024,9.98E-06,0.353084674,3.047194381,0.107281367,131.481129,0.002410543,0.0377,60478.70134,1.363688906,1188.032281,3.3660699,3155.81708,29974.26589
6.85,1639459.894,2797588.669,2797588.669,1.187543215,10.95390941,0.002795034,9.99E-06,0.35286335,3.050725478,0.107336731,131.2389693,0.00240779,0.0377,60433.69273,1.36345482,1188.058416,3.36544861,3152.918182,30005.83235
6.86,1638238.43,2794494.2,2794494.2,1.186582537,10.96577187,0.002785066,9.97E-06,0.352642694,3.054251651,0.107392098,130.9976237,0.002405044,0.0377,60388.8368,1.363221183,1188.084404,3.364830214,3150.029259,30037.32429
6.87,1637017.97,2791403.843,2791403.843,1.185622679,10.97764106,0.002775092,9.97E-06,0.352422204,3.057778332,0.107447468,130.7567894,0.002402301,0.0377,60344.01456,1.36298738,1188.110398,3.364211789,3147.14269,30068.83294
6.88,1635801.715,2788326.069,2788326.069,1.184666347,10.98948434,0.002765139,9.95E-06,0.352202379,3.061300097,0.10750284,130.5167633,0.002399566,0.0377,60299.34423,1.362754028,1188.136249,3.363596245,3144.266046,30100.26718
6.89,1634586.453,2785252.351,2785252.351,1.183710821,11.00133439,0.002755181,9.96E-06,0.351982718,3.064822379,0.107558215,130.2772441,0.002396835,0.0377,60254.70712,1.362520508,1188.162107,3.362980663,3141.391725,30131.71826
6.9,1633375.373,2782191.131,2782191.131,1.1827588,11.01315856,0.002745245,9.94E-06,0.351763718,3.068339753,0.107613593,130.0385273,0.002394111,0.0377,60210.22118,1.362287438,1188.187826,3.36236795,3138.527279,30163.09504
6.91,1632165.274,2779133.911,2779133.911,1.181807571,11.02498956,0.002735303,9.94E-06,0.351544879,3.071857654,0.107668974,129.800313,0.002391391,0.0377,60165.76798,1.362054201,1188.213554,3.361755188,3135.665126,30194.48881
6.92,1630959.337,2776089.104,2776089.104,1.180859827,11.03679473,0.002725383,9.92E-06,0.351326699,3.075370653,0.107724357,129.5628953,0.002388678,0.0377,60121.46522,1.361821414,1188.239145,3.361145283,3132.8128,30225.80838
6.93,1629754.366,2773048.244,2773048.244,1.179912862,11.04860676,0.002715457,9.93E-06,0.351108677,3.078884188,0.107779743,129.3259757,0.002385969,0.0377,60077.19476,1.361588458,1188.264748,3.360535321,3129.962736,30257.14506
6.94,1628553.538,2770019.713,2770019.713,1.178969362,11.060393,0.002705552,9.90E-06,0.350891311,3.082392829,0.107835132,129.089847,0.002383267,0.0377,60033.07402,1.361355953,1188.290216,3.359928203,3127.122451,30288.40767
6.95,1627353.664,2766995.075,2766995.075,1.178026627,11.07218615,0.002695642,9.91E-06,0.3506741,3.085902014,0.107890524,128.8542122,0.002380569,0.0377,59988.98515,1.361123279,1188.315699,3.359321019,3124.284398,30319.68751
6.96,1626157.911,2763982.682,2763982.682,1.177087338,11.08395354,0.002685753,9.89E-06,0.350457542,3.089406313,0.107945919,128.6193627,0.002377878,0.0377,59945.04529,1.360891054,1188.34105,3.358716667,3121.456075,30350.89339
6.97,1624963.1,2760974.13,2760974.13,1.176148801,11.09572789,0.002675859,9.89E-06,0.350241137,3.092911165,0.108001316,128.3850027,0.002375191,0.0377,59901.13688,1.360658661,1188.366417,3.35811224,3118.629956,30382.11664
6.98,1623772.39,2757977.741,2757977.741,1.175213689,11.10747653,0.002665986,9.87E-06,0.35002538,3.096411138,0.108056716,128.1514224,0.002372511,0.0377,59857.37681,1.360426717,1188.391655,3.357510633,3115.81352,30413.26602
6.99,1622582.609,2754985.14,2754985.14,1.174279317,11.11923217,0.002656107,9.88E-06,0.349809776,3.099911673,0.108112119,127.9183275,0.002369834,0.0377,59813.64776,1.360194604,1188.416913,3.356908942,3112.999257,30444.43291
7,1621396.909,2752004.622,2752004.622,1.173348351,11.13096212,0.00264625,9.86E-06,0.349594816,3.103407336,0.108167524,127.6860068,0.002367165,0.0377,59770.06638,1.359962941,1188.442043,3.356310059,3110.194631,30475.52604
7.01,1620212.126,2749027.84,2749027.84,1.172418112,11.14269914,0.002636387,9.86E-06,0.349380006,3.106903569,0.108222933,127.4541672,0.002364499,0.0377,59726.51563,1.359731108,1188.467194,3.355711084,3107.39215,30506.6368
7.02,1619031.405,2746063.06,2746063.06,1.171491259,11.1544105,0.002626546,9.84E-06,0.349165837,3.110394938,0.108278344,127.2230964,0.00236184,0.0377,59683.11189,1.359499725,1188.49222,3.355114904,3104.599258,30537.67391
7.03,1617851.587,2743101.965,2743101.965,1.170565121,11.16612896,0.002616698,9.85E-06,0.348951816,3.113886886,0.108333758,126.9925026,0.002359185,0.0377,59639.73839,1.359268171,1188.517271,3.354518624,3101.808482,30568.72879
7.04,1616675.811,2740152.793,2740152.793,1.16964235,11.17782181,0.002606872,9.83E-06,0.348738433,3.117373976,0.108389175,126.7626721,0.002356537,0.0377,59596.51127,1.359037068,1188.542198,3.353925127,3099.02725,30599.71011
7.05,1615500.927,2737207.256,2737207.256,1.168720282,11.18952181,0.00259704,9.83E-06,0.348525196,3.120861655,0.108444594,126.5333146,0.002353893,0.0377,59553.314,1.358805793,1188.567151,3.353331522,3096.248106,30630.70933
7.06,1614330.065,2734273.563,2734273.563,1.167801561,11.20119623,0.00258723,9.81E-06,0.348312594,3.124344482,0.108500016,126.3047151,0.002351255,0.0377,59510.26248,1.358574969,1188.591984,3.352740688,3093.478459,30661.63511
7.07,1613160.083,2731343.454,2731343.454,1.166883531,11.21287784,0.002577414,9.82E-06,0.348100134,3.127827907,0.108555441,126.0765845,0.002348621,0.0377,59467.24045,1.358343974,1188.616845,3.352149738,3090.710872,30692.5789
7.08,1611994.103,2728425.113,2728425.113,1.16596883,11.22453391,0.002567619,9.80E-06,0.347888307,3.131306487,0.108610869,125.8492066,0.002345994,0.0377,59424.36354,1.358113429,1188.641588,3.351561547,3087.952737,30723.44935
7.09,1610828.991,2725510.306,2725510.306,1.165054807,11.23619722,0.002557817,9.80E-06,0.347676621,3.134785673,0.1086663,125.6222936,0.002343371,0.0377,59381.51578,1.357882712,1188.66636,3.350973232,3085.196634,30754.33796
7.1,1609667.862,2722607.191,2722607.191,1.164144096,11.24783502,0.002548038,9.78E-06,0.347465563,3.138260022,0.108721733,125.396128,0.002340754,0.0377,59338.81252,1.357652446,1188.691016,3.350387665,3082.449939,30785.15332
7.11,1608507.589,2719707.561,2719707.561,1.16323405,11.2594801,0.002538252,9.79E-06,0.347254645,3.141734984,0.108777169,125.1704234,0.002338141,0.0377,59296.13806,1.357422008,1188.715704,3.349801966,3079.705247,30815.98696
7.12,1607351.28,2716819.545,2716819.545,1.162327297,11.27109971,0.002528488,9.76E-06,0.347044352,3.145205117,0.108832608,124.9454611,0.002335535,0.0377,59253.6075,1.357192021,1188.740278,3.349219003,3076.969918,30846.74745
7.13,1606195.814,2713934.968,2713934.968,1.161421198,11.28272664,0.002518717,9.77E-06,0.346834196,3.148675871,0.108888049,124.7209558,0.002332932,0.0377,59211.10542,1.356961862,1188.764886,3.3486359,3074.236566,30877.52636
7.14,1605044.293,2711061.93,2711061.93,1.160518374,11.29432814,0.002508968,9.75E-06,0.346624662,3.152141803,0.108943494,124.4971877,0.002330336,0.0377,59168.74664,1.356732153,1188.789381,3.348055523,3071.512532,30908.23222
7.15,1603893.605,2708192.283,2708192.283,1.159616193,11.30593701,0.002499213,9.76E-06,0.346415263,3.155608365,0.108998941,124.2738728,0.002327744,0.0377,59126.41601,1.356502272,1188.813912,3.347474997,3068.790448,30938.95661
